year_month,date,product,region,customer_segment,customer_id,revenue,cogs,opex,gross_profit,operating_income,n_customers,active_subscriptions,churned_count,new_subscriptions,subscription_status,revenue_type
2024-10,2024-10-22,API,APAC,Mid-Market,API_APAC_Mid-Market_22,618470.8,219043.62,160752.86,399427.19,238674.32,244,182,25,44,active,one_time
2024-10,2024-10-22,API,APAC,Enterprise,API_APAC_Enterprise_22,265716.53,103756.22,71928.18,161960.31,90032.12,192,172,19,55,active,subscription
2024-10,2024-10-22,API,LATAM,Startup,API_LATAM_Startup_22,678180.38,221843.64,167643.04,456336.75,288693.71,336,257,28,94,active,subscription
2024-10,2024-10-22,API,LATAM,SMB,API_LATAM_SMB_22,468285.87,156292.19,131953.04,311993.69,180040.64,486,346,26,54,active,subscription
2024-10,2024-10-22,API,LATAM,Mid-Market,API_LATAM_Mid-Market_22,384586.36,128582.56,86671.78,256003.8,169332.03,282,255,29,44,new,subscription
2024-10,2024-10-22,API,LATAM,Enterprise,API_LATAM_Enterprise_22,576824.76,173236.8,141340.5,403587.97,262247.46,234,197,30,34,churned,subscription
2024-10,2024-10-22,API,INDIA,Startup,API_INDIA_Startup_22,142149.6,44562.71,31572.26,97586.89,66014.63,246,231,31,50,active,subscription
2024-10,2024-10-22,API,INDIA,SMB,API_INDIA_SMB_22,75943.38,23560.42,19722.94,52382.96,32660.02,376,275,34,101,active,subscription
2024-10,2024-10-22,API,INDIA,Mid-Market,API_INDIA_Mid-Market_22,624771.48,245810.74,187043.48,378960.74,191917.26,285,240,30,72,active,subscription
2024-10,2024-10-22,API,INDIA,Enterprise,API_INDIA_Enterprise_22,273534.84,84645.69,57581.26,188889.15,131307.89,349,307,40,89,active,subscription
2024-10,2024-10-22,Analytics,AMER,Startup,Analytics_AMER_Startup_22,665181.18,241539.5,182761.23,423641.67,240880.44,316,276,16,77,active,subscription
2024-10,2024-10-22,Analytics,AMER,SMB,Analytics_AMER_SMB_22,267298.27,84442.33,72799.02,182855.94,110056.92,394,289,39,116,active,subscription
2024-10,2024-10-22,Analytics,AMER,Mid-Market,Analytics_AMER_Mid-Market_22,243055.34,95342.8,62001.41,147712.53,85711.13,226,180,28,52,new,subscription
2024-10,2024-10-22,Analytics,AMER,Enterprise,Analytics_AMER_Enterprise_22,415815.61,143420.05,121370.59,272395.56,151024.97,328,250,42,79,active,subscription
2024-10,2024-10-22,Analytics,EMEA,Startup,Analytics_EMEA_Startup_22,493768.77,155891.59,146007.24,337877.18,191869.94,410,324,23,107,active,one_time
2024-10,2024-10-22,Analytics,EMEA,SMB,Analytics_EMEA_SMB_22,457362.18,153385.74,118651.05,303976.45,185325.39,103,87,9,11,active,subscription
2024-10,2024-10-22,Analytics,EMEA,Mid-Market,Analytics_EMEA_Mid-Market_22,603476.74,187379.5,142458.14,416097.25,273639.11,301,253,24,89,active,subscription
2024-10,2024-10-22,Analytics,EMEA,Enterprise,Analytics_EMEA_Enterprise_22,99210.92,31914.9,25588.39,67296.02,41707.63,494,391,32,63,churned,subscription
2024-10,2024-10-22,Analytics,APAC,Startup,Analytics_APAC_Startup_22,533226.23,186002.87,131030.74,347223.37,216192.63,332,305,33,60,new,subscription
2024-10,2024-10-22,Analytics,APAC,SMB,Analytics_APAC_SMB_22,257678.05,91848.41,77101.12,165829.64,88728.51,198,162,18,56,active,subscription
2024-10,2024-10-22,Analytics,APAC,Mid-Market,Analytics_APAC_Mid-Market_22,299336.46,93780.99,68229.39,205555.46,137326.07,297,230,34,83,active,subscription
2024-10,2024-10-22,Analytics,APAC,Enterprise,Analytics_APAC_Enterprise_22,656184.61,260775.3,135320.77,395409.3,260088.53,369,270,37,55,active,subscription
2024-10,2024-10-22,Analytics,LATAM,Startup,Analytics_LATAM_Startup_22,133908.77,43975.42,38390.74,89933.35,51542.61,327,235,18,87,active,subscription
2024-10,2024-10-22,Analytics,LATAM,SMB,Analytics_LATAM_SMB_22,175904.14,68324.17,52569.62,107579.97,55010.36,116,106,8,22,active,subscription
2024-10,2024-10-22,Analytics,LATAM,Mid-Market,Analytics_LATAM_Mid-Market_22,424447.86,162989.81,124641.4,261458.05,136816.65,474,387,63,81,active,subscription
2024-10,2024-10-22,Analytics,LATAM,Enterprise,Analytics_LATAM_Enterprise_22,387281.02,134711.18,108761.31,252569.84,143808.53,150,126,18,41,churned,subscription
2024-10,2024-10-22,Analytics,INDIA,Startup,Analytics_INDIA_Startup_22,646860.48,222782.36,187772.75,424078.13,236305.38,292,235,30,30,active,subscription
2024-10,2024-10-22,Analytics,INDIA,SMB,Analytics_INDIA_SMB_22,562211.54,215324.58,150951.97,346886.96,195934.99,233,219,19,62,active,subscription
2024-10,2024-10-22,Analytics,INDIA,Mid-Market,Analytics_INDIA_Mid-Market_22,506016.05,156327.95,122071.07,349688.1,227617.03,426,390,51,67,new,one_time
2024-10,2024-10-22,Analytics,INDIA,Enterprise,Analytics_INDIA_Enterprise_22,223585.38,78012.57,46283.42,145572.81,99289.39,187,164,20,25,active,subscription
2024-10,2024-10-22,Support,AMER,Startup,Support_AMER_Startup_22,432990.07,135331.2,96641.9,297658.87,201016.97,456,327,49,92,active,subscription
2024-10,2024-10-22,Support,AMER,SMB,Support_AMER_SMB_22,116786.06,46060.32,26787.36,70725.74,43938.39,96,72,8,26,churned,subscription
2024-10,2024-10-22,Support,AMER,Mid-Market,Support_AMER_Mid-Market_22,154733.81,52918.5,42887.92,101815.31,58927.39,217,167,28,28,active,subscription
2024-10,2024-10-22,Support,AMER,Enterprise,Support_AMER_Enterprise_22,219363.16,85618.06,44985.95,133745.1,88759.15,213,193,26,63,active,subscription
2024-10,2024-10-22,Support,EMEA,Startup,Support_EMEA_Startup_22,304300.42,116809.89,72936.65,187490.53,114553.88,41,31,2,4,new,subscription
2024-10,2024-10-22,Support,EMEA,SMB,Support_EMEA_SMB_22,78909.78,23743.47,18057.34,55166.31,37108.97,389,327,22,90,active,one_time
2024-10,2024-10-22,Support,EMEA,Mid-Market,Support_EMEA_Mid-Market_22,404602.28,124800.17,81293.42,279802.11,198508.69,112,100,6,29,churned,subscription
2024-10,2024-10-22,Support,EMEA,Enterprise,Support_EMEA_Enterprise_22,592143.31,210890.93,134113.65,381252.38,247138.74,383,340,38,44,new,subscription
2024-10,2024-10-22,Support,APAC,Startup,Support_APAC_Startup_22,235879.58,84486.25,68403.56,151393.34,82989.78,423,341,61,117,active,subscription
2024-10,2024-10-22,Support,APAC,SMB,Support_APAC_SMB_22,149450.8,45361.14,34335.77,104089.66,69753.89,214,177,20,57,active,subscription
2024-10,2024-10-22,Support,APAC,Mid-Market,Support_APAC_Mid-Market_22,98397.48,31564.31,27875.96,66833.17,38957.2,320,283,41,64,churned,subscription
2024-10,2024-10-22,Support,APAC,Enterprise,Support_APAC_Enterprise_22,502962.38,162740.22,114198.63,340222.17,226023.54,118,100,11,16,active,one_time
2024-10,2024-10-22,Support,LATAM,Startup,Support_LATAM_Startup_22,430461.56,136231.36,129014.45,294230.2,165215.75,370,318,34,97,active,subscription
2024-10,2024-10-22,Support,LATAM,SMB,Support_LATAM_SMB_22,274628.17,101723.4,72906.48,172904.77,99998.29,13,11,1,3,active,subscription
2024-10,2024-10-22,Support,LATAM,Mid-Market,Support_LATAM_Mid-Market_22,656091.19,201354.0,145298.48,454737.19,309438.71,196,166,26,39,active,subscription
2024-10,2024-10-22,Support,LATAM,Enterprise,Support_LATAM_Enterprise_22,657230.31,252457.28,144483.12,404773.03,260289.91,318,269,38,70,active,subscription
2024-10,2024-10-22,Support,INDIA,Startup,Support_INDIA_Startup_22,84423.93,28622.32,20405.8,55801.61,35395.82,229,177,31,53,new,subscription
2024-10,2024-10-22,Support,INDIA,SMB,Support_INDIA_SMB_22,241965.36,89631.07,70857.4,152334.29,81476.89,312,250,34,68,churned,subscription
2024-10,2024-10-22,Support,INDIA,Mid-Market,Support_INDIA_Mid-Market_22,373348.73,135593.9,94073.51,237754.83,143681.32,14,11,2,3,active,one_time
2024-10,2024-10-22,Support,INDIA,Enterprise,Support_INDIA_Enterprise_22,130074.33,42616.47,34548.78,87457.87,52909.09,226,162,20,55,churned,one_time
2024-10,2024-10-22,Training,AMER,Startup,Training_AMER_Startup_22,691582.84,241301.59,148003.36,450281.25,302277.89,188,171,20,21,active,subscription
2024-10,2024-10-22,Training,AMER,SMB,Training_AMER_SMB_22,283794.5,99702.02,82566.1,184092.48,101526.38,272,236,27,68,active,one_time
2024-10,2024-10-22,Training,AMER,Mid-Market,Training_AMER_Mid-Market_22,484163.57,193070.38,105477.8,291093.19,185615.4,90,75,5,21,active,subscription
2024-10,2024-10-22,Training,AMER,Enterprise,Training_AMER_Enterprise_22,594778.98,197787.83,125410.48,396991.16,271580.68,182,157,13,44,active,one_time
2024-10,2024-10-22,Training,EMEA,Startup,Training_EMEA_Startup_22,173379.52,65140.07,50844.46,108239.45,57395.0,353,294,18,66,active,subscription
2024-10,2024-10-22,Training,EMEA,SMB,Training_EMEA_SMB_22,499549.87,167397.35,116961.6,332152.52,215190.92,276,219,39,53,active,subscription
2024-10,2024-10-22,Training,EMEA,Mid-Market,Training_EMEA_Mid-Market_22,204386.52,81328.44,56837.51,123058.08,66220.57,187,136,26,44,active,subscription
2024-10,2024-10-22,Training,EMEA,Enterprise,Training_EMEA_Enterprise_22,100997.42,40137.2,25227.65,60860.22,35632.57,52,42,5,13,active,subscription
2024-10,2024-10-22,Training,APAC,Startup,Training_APAC_Startup_22,679247.42,216678.96,155803.98,462568.46,306764.48,435,341,63,85,active,subscription
2024-10,2024-10-22,Training,APAC,SMB,Training_APAC_SMB_22,344360.87,126600.5,88221.92,217760.37,129538.46,484,388,71,114,active,subscription
2024-10,2024-10-22,Training,APAC,Mid-Market,Training_APAC_Mid-Market_22,602747.95,237786.86,134793.14,364961.09,230167.95,457,427,45,127,active,subscription
2024-10,2024-10-22,Training,APAC,Enterprise,Training_APAC_Enterprise_22,271436.58,103029.09,66366.1,168407.48,102041.38,419,389,43,63,active,one_time
2024-10,2024-10-22,Training,LATAM,Startup,Training_LATAM_Startup_22,374891.35,140108.97,75527.46,234782.38,159254.92,57,42,5,11,churned,subscription
2024-10,2024-10-22,Training,LATAM,SMB,Training_LATAM_SMB_22,215966.9,80682.98,49612.92,135283.92,85670.99,61,57,4,16,churned,subscription
2024-10,2024-10-22,Training,LATAM,Mid-Market,Training_LATAM_Mid-Market_22,371806.03,113036.43,87543.65,258769.6,171225.95,493,415,57,123,churned,subscription
2024-10,2024-10-22,Training,LATAM,Enterprise,Training_LATAM_Enterprise_22,501811.93,181399.14,120790.5,320412.79,199622.29,253,191,27,43,new,subscription
2024-10,2024-10-22,Training,INDIA,Startup,Training_INDIA_Startup_22,680447.48,256465.12,184977.19,423982.36,239005.17,148,125,19,26,active,subscription
2024-10,2024-10-22,Training,INDIA,SMB,Training_INDIA_SMB_22,598319.62,227129.69,146962.52,371189.93,224227.41,90,78,7,24,churned,subscription
2024-10,2024-10-22,Training,INDIA,Mid-Market,Training_INDIA_Mid-Market_22,452960.3,167242.63,116326.44,285717.67,169391.23,163,154,11,38,active,subscription
2024-10,2024-10-22,Training,INDIA,Enterprise,Training_INDIA_Enterprise_22,663268.97,234237.01,152898.52,429031.96,276133.44,347,300,31,67,active,subscription
2024-10,2024-10-22,Premium,AMER,Startup,Premium_AMER_Startup_22,438375.41,166823.55,99150.28,271551.86,172401.58,465,411,43,107,active,subscription
2024-10,2024-10-22,Premium,AMER,SMB,Premium_AMER_SMB_22,285067.46,99441.65,77218.89,185625.81,108406.91,309,245,29,83,active,subscription
2024-10,2024-10-22,Premium,AMER,Mid-Market,Premium_AMER_Mid-Market_22,396173.8,135085.18,101989.89,261088.62,159098.73,492,394,32,143,active,subscription
2024-10,2024-10-22,Premium,AMER,Enterprise,Premium_AMER_Enterprise_22,526956.6,190120.57,148401.41,336836.04,188434.63,430,356,26,80,active,subscription
2024-10,2024-10-22,Premium,EMEA,Startup,Premium_EMEA_Startup_22,480688.53,149935.44,110767.2,330753.09,219985.89,134,126,7,24,new,subscription
2024-10,2024-10-22,Premium,EMEA,SMB,Premium_EMEA_SMB_22,484235.23,166100.66,115097.5,318134.56,203037.06,87,74,8,23,active,subscription
2024-10,2024-10-22,Premium,EMEA,Mid-Market,Premium_EMEA_Mid-Market_22,405970.72,142274.06,118582.93,263696.66,145113.73,29,23,1,5,churned,subscription
2024-10,2024-10-22,Premium,EMEA,Enterprise,Premium_EMEA_Enterprise_22,488119.12,173602.11,102773.04,314517.01,211743.96,65,54,9,17,active,one_time
2024-10,2024-10-22,Premium,APAC,Startup,Premium_APAC_Startup_22,605074.58,223314.52,160782.44,381760.06,220977.62,199,158,28,59,active,subscription
2024-10,2024-10-22,Premium,APAC,SMB,Premium_APAC_SMB_22,604901.69,212697.46,173576.9,392204.23,218627.34,204,184,24,57,active,subscription
2024-10,2024-10-22,Premium,APAC,Mid-Market,Premium_APAC_Mid-Market_22,519702.18,166694.12,120941.26,353008.06,232066.8,278,231,35,44,active,subscription
2024-10,2024-10-22,Premium,APAC,Enterprise,Premium_APAC_Enterprise_22,204645.26,67357.27,48508.97,137287.98,88779.02,134,98,12,37,new,subscription
2024-10,2024-10-22,Premium,LATAM,Startup,Premium_LATAM_Startup_22,168456.8,55834.19,39203.97,112622.61,73418.64,332,236,26,85,active,one_time
2024-10,2024-10-22,Premium,LATAM,SMB,Premium_LATAM_SMB_22,621877.37,207952.37,169540.62,413925.0,244384.38,181,162,19,50,active,subscription
2024-10,2024-10-22,Premium,LATAM,Mid-Market,Premium_LATAM_Mid-Market_22,296986.3,115315.72,63042.09,181670.58,118628.49,354,292,31,86,new,subscription
2024-10,2024-10-22,Premium,LATAM,Enterprise,Premium_LATAM_Enterprise_22,251959.65,97563.2,65623.89,154396.45,88772.55,486,373,55,118,active,one_time
2024-10,2024-10-22,Premium,INDIA,Startup,Premium_INDIA_Startup_22,72198.88,25954.92,18869.67,46243.96,27374.29,245,174,23,64,active,subscription
2024-10,2024-10-22,Premium,INDIA,SMB,Premium_INDIA_SMB_22,237367.98,71473.97,58170.5,165894.01,107723.5,351,319,34,57,active,subscription
2024-10,2024-10-22,Premium,INDIA,Mid-Market,Premium_INDIA_Mid-Market_22,290912.98,99325.9,74556.34,191587.08,117030.75,263,210,38,45,churned,subscription
2024-10,2024-10-22,Premium,INDIA,Enterprise,Premium_INDIA_Enterprise_22,110414.27,37961.62,28548.39,72452.65,43904.27,358,307,48,81,active,subscription
2024-10,2024-10-22,Custom,AMER,Startup,Custom_AMER_Startup_22,89662.01,28000.05,18783.54,61661.96,42878.42,282,231,26,60,new,subscription
2024-10,2024-10-22,Custom,AMER,SMB,Custom_AMER_SMB_22,185505.37,66698.29,46221.91,118807.08,72585.18,242,218,33,49,churned,subscription
2024-10,2024-10-22,Custom,AMER,Mid-Market,Custom_AMER_Mid-Market_22,118820.65,37054.6,34633.71,81766.05,47132.34,393,284,56,66,active,subscription
2024-10,2024-10-22,Custom,AMER,Enterprise,Custom_AMER_Enterprise_22,674585.95,268492.48,200570.62,406093.47,205522.85,63,59,8,10,active,subscription
2024-10,2024-10-22,Custom,EMEA,Startup,Custom_EMEA_Startup_22,537132.94,179463.25,115365.25,357669.69,242304.44,90,84,10,24,active,subscription
2024-10,2024-10-22,Custom,EMEA,SMB,Custom_EMEA_SMB_22,699990.69,214115.4,153492.15,485875.29,332383.14,454,416,50,105,active,subscription
2024-10,2024-10-22,Custom,EMEA,Mid-Market,Custom_EMEA_Mid-Market_22,179883.23,60003.25,48444.51,119879.98,71435.47,151,119,11,22,churned,subscription
2024-10,2024-10-22,Custom,EMEA,Enterprise,Custom_EMEA_Enterprise_22,525160.71,191699.45,121113.91,333461.25,212347.34,471,369,41,88,active,subscription
2024-10,2024-10-22,Custom,APAC,Startup,Custom_APAC_Startup_22,576597.39,209866.34,126251.6,366731.05,240479.45,66,54,8,10,active,subscription
2024-10,2024-10-22,Custom,APAC,SMB,Custom_APAC_SMB_22,417771.01,129282.02,115227.69,288488.99,173261.3,255,203,19,53,active,one_time
2024-10,2024-10-22,Custom,APAC,Mid-Market,Custom_APAC_Mid-Market_22,656560.16,220552.78,192543.77,436007.37,243463.61,286,204,29,44,active,subscription
2024-10,2024-10-22,Custom,APAC,Enterprise,Custom_APAC_Enterprise_22,676426.34,259082.55,142985.34,417343.79,274358.45,211,198,13,34,new,subscription
2024-10,2024-10-22,Custom,LATAM,Startup,Custom_LATAM_Startup_22,279458.66,101945.25,59562.62,177513.41,117950.79,414,329,44,119,active,subscription
2024-10,2024-10-22,Custom,LATAM,SMB,Custom_LATAM_SMB_22,75050.37,28901.81,17744.35,46148.56,28404.21,397,358,22,67,active,subscription
2024-10,2024-10-22,Custom,LATAM,Mid-Market,Custom_LATAM_Mid-Market_22,295746.12,99201.52,68306.51,196544.6,128238.09,405,335,53,44,active,subscription
2024-10,2024-10-22,Custom,LATAM,Enterprise,Custom_LATAM_Enterprise_22,690493.77,207382.46,159367.39,483111.31,323743.92,384,325,55,111,active,one_time
2024-10,2024-10-22,Custom,INDIA,Startup,Custom_INDIA_Startup_22,465086.76,158540.89,123974.52,306545.86,182571.35,280,248,24,73,active,subscription
2024-10,2024-10-22,Custom,INDIA,SMB,Custom_INDIA_SMB_22,661526.09,204727.8,132575.09,456798.29,324223.19,150,131,20,24,active,subscription
2024-10,2024-10-22,Custom,INDIA,Mid-Market,Custom_INDIA_Mid-Market_22,381516.53,116522.73,100434.47,264993.8,164559.33,303,219,28,67,new,subscription
2024-10,2024-10-22,Custom,INDIA,Enterprise,Custom_INDIA_Enterprise_22,530069.95,175347.08,153099.75,354722.86,201623.12,78,57,5,8,active,subscription
2024-10,2024-10-22,Legacy,AMER,Startup,Legacy_AMER_Startup_22,335085.36,116039.3,71866.45,219046.06,147179.62,70,57,5,19,active,subscription
2024-10,2024-10-22,Legacy,AMER,SMB,Legacy_AMER_SMB_22,468303.94,144289.81,129098.89,324014.13,194915.24,274,195,28,43,active,subscription
2024-10,2024-10-22,Legacy,AMER,Mid-Market,Legacy_AMER_Mid-Market_22,589054.0,180124.19,155995.25,408929.81,252934.56,56,49,8,10,active,subscription
2024-10,2024-10-22,Legacy,AMER,Enterprise,Legacy_AMER_Enterprise_22,533484.48,160082.18,154028.26,373402.3,219374.03,320,240,42,92,active,subscription
2024-10,2024-10-22,Legacy,EMEA,Startup,Legacy_EMEA_Startup_22,399869.49,124439.75,93963.01,275429.74,181466.72,176,159,22,52,active,subscription
2024-10,2024-10-22,Legacy,EMEA,SMB,Legacy_EMEA_SMB_22,352107.69,108569.0,76706.65,243538.69,166832.04,362,335,37,81,active,subscription
2024-10,2024-10-22,Legacy,EMEA,Mid-Market,Legacy_EMEA_Mid-Market_22,228912.61,82161.76,56563.74,146750.85,90187.11,480,354,29,132,active,subscription
2024-10,2024-10-22,Legacy,EMEA,Enterprise,Legacy_EMEA_Enterprise_22,342562.77,124551.49,100308.42,218011.28,117702.87,138,129,18,40,active,one_time
2024-10,2024-10-22,Legacy,APAC,Startup,Legacy_APAC_Startup_22,509119.03,196270.14,132901.92,312848.89,179946.96,323,242,28,88,active,subscription
2024-10,2024-10-22,Legacy,APAC,SMB,Legacy_APAC_SMB_22,393440.21,149099.75,99496.33,244340.46,144844.13,212,174,30,29,active,subscription
2024-10,2024-10-22,Legacy,APAC,Mid-Market,Legacy_APAC_Mid-Market_22,313420.08,104675.09,85693.81,208744.99,123051.18,228,167,16,58,active,subscription
2024-10,2024-10-22,Legacy,APAC,Enterprise,Legacy_APAC_Enterprise_22,251625.25,76711.24,61954.12,174914.01,112959.89,134,101,7,39,churned,one_time
2024-10,2024-10-22,Legacy,LATAM,Startup,Legacy_LATAM_Startup_22,524968.14,158930.12,153894.52,366038.02,212143.5,401,341,23,56,churned,subscription
2024-10,2024-10-22,Legacy,LATAM,SMB,Legacy_LATAM_SMB_22,129402.06,46548.55,32970.82,82853.51,49882.68,466,327,66,75,churned,subscription
2024-10,2024-10-22,Legacy,LATAM,Mid-Market,Legacy_LATAM_Mid-Market_22,155804.68,57054.55,34768.75,98750.12,63981.38,125,88,13,22,active,subscription
2024-10,2024-10-22,Legacy,LATAM,Enterprise,Legacy_LATAM_Enterprise_22,526653.92,159066.94,126707.11,367586.98,240879.87,257,226,35,28,active,subscription
2024-10,2024-10-22,Legacy,INDIA,Startup,Legacy_INDIA_Startup_22,299995.69,98654.35,67268.26,201341.33,134073.07,335,268,44,46,active,subscription
2024-10,2024-10-22,Legacy,INDIA,SMB,Legacy_INDIA_SMB_22,645653.05,256515.5,160442.25,389137.55,228695.3,497,466,37,78,active,subscription
2024-10,2024-10-22,Legacy,INDIA,Mid-Market,Legacy_INDIA_Mid-Market_22,647156.03,201950.82,176807.07,445205.21,268398.14,380,282,20,60,new,one_time
2024-10,2024-10-22,Legacy,INDIA,Enterprise,Legacy_INDIA_Enterprise_22,268229.45,102890.97,65497.48,165338.49,99841.0,309,259,20,66,churned,one_time
2024-11,2024-11-21,Basic,AMER,Startup,Basic_AMER_Startup_23,400767.27,129678.13,113684.81,271089.14,157404.33,32,29,2,6,active,subscription
2024-11,2024-11-21,Basic,AMER,SMB,Basic_AMER_SMB_23,105157.63,37168.25,21797.2,67989.37,46192.18,264,209,14,58,new,subscription
2024-11,2024-11-21,Basic,AMER,Mid-Market,Basic_AMER_Mid-Market_23,122314.98,48074.4,26089.36,74240.58,48151.22,282,237,19,44,active,subscription
2024-11,2024-11-21,Basic,AMER,Enterprise,Basic_AMER_Enterprise_23,429983.57,160009.75,95453.92,269973.82,174519.9,262,227,38,45,active,one_time
2024-11,2024-11-21,Basic,EMEA,Startup,Basic_EMEA_Startup_23,137546.83,52271.18,30802.58,85275.65,54473.07,368,322,32,54,active,subscription
2024-11,2024-11-21,Basic,EMEA,SMB,Basic_EMEA_SMB_23,127425.2,46722.74,31709.99,80702.46,48992.47,452,401,29,130,active,subscription
2024-11,2024-11-21,Basic,EMEA,Mid-Market,Basic_EMEA_Mid-Market_23,264385.57,91875.99,72828.59,172509.58,99680.99,52,38,6,9,active,subscription
2024-11,2024-11-21,Basic,EMEA,Enterprise,Basic_EMEA_Enterprise_23,92265.73,31895.1,21459.9,60370.62,38910.72,160,129,13,46,active,subscription
2024-11,2024-11-21,Basic,APAC,Startup,Basic_APAC_Startup_23,583605.09,220530.92,144760.67,363074.17,218313.5,272,195,28,32,active,one_time
2024-11,2024-11-21,Basic,APAC,SMB,Basic_APAC_SMB_23,184182.4,63928.58,50443.41,120253.82,69810.41,241,205,32,58,churned,subscription
2024-11,2024-11-21,Basic,APAC,Mid-Market,Basic_APAC_Mid-Market_23,123319.68,45795.07,29578.57,77524.61,47946.04,449,383,35,129,churned,subscription
2024-11,2024-11-21,Basic,APAC,Enterprise,Basic_APAC_Enterprise_23,266693.71,98710.51,61050.68,167983.21,106932.53,324,242,22,52,active,subscription
2024-11,2024-11-21,Basic,LATAM,Startup,Basic_LATAM_Startup_23,209820.33,67706.03,54027.37,142114.3,88086.92,50,44,5,14,active,subscription
2024-11,2024-11-21,Basic,LATAM,SMB,Basic_LATAM_SMB_23,186004.25,62727.78,43653.83,123276.47,79622.64,153,127,12,22,active,subscription
2024-11,2024-11-21,Basic,LATAM,Mid-Market,Basic_LATAM_Mid-Market_23,99890.61,39433.8,23592.69,60456.8,36864.11,297,244,32,64,active,one_time
2024-11,2024-11-21,Basic,LATAM,Enterprise,Basic_LATAM_Enterprise_23,672660.42,251390.03,139842.22,421270.38,281428.17,41,36,4,6,active,subscription
2024-11,2024-11-21,Basic,INDIA,Startup,Basic_INDIA_Startup_23,421234.28,155392.24,104685.91,265842.04,161156.12,482,360,41,117,active,subscription
2024-11,2024-11-21,Basic,INDIA,SMB,Basic_INDIA_SMB_23,591733.9,197325.77,122853.88,394408.13,271554.25,197,186,9,58,active,subscription
2024-11,2024-11-21,Basic,INDIA,Mid-Market,Basic_INDIA_Mid-Market_23,592502.07,198499.13,172880.96,394002.94,221121.98,89,74,9,16,active,subscription
2024-11,2024-11-21,Basic,INDIA,Enterprise,Basic_INDIA_Enterprise_23,320855.33,107279.47,96053.31,213575.86,117522.54,125,96,7,18,active,subscription
2024-11,2024-11-21,Pro,AMER,Startup,Pro_AMER_Startup_23,502275.39,156452.39,103389.57,345823.0,242433.44,48,36,4,8,active,subscription
2024-11,2024-11-21,Pro,AMER,SMB,Pro_AMER_SMB_23,345767.98,125041.12,82371.59,220726.86,138355.26,183,164,21,52,active,one_time
2024-11,2024-11-21,Pro,AMER,Mid-Market,Pro_AMER_Mid-Market_23,688181.62,244789.84,138826.43,443391.78,304565.35,269,237,25,39,active,subscription
2024-11,2024-11-21,Pro,AMER,Enterprise,Pro_AMER_Enterprise_23,708578.55,257134.95,162401.31,451443.6,289042.28,94,85,11,27,active,one_time
2024-11,2024-11-21,Pro,EMEA,Startup,Pro_EMEA_Startup_23,458399.11,159333.87,105691.41,299065.24,193373.83,17,11,1,2,active,subscription
2024-11,2024-11-21,Pro,EMEA,SMB,Pro_EMEA_SMB_23,90181.39,34902.01,23540.13,55279.38,31739.25,488,359,43,112,active,subscription
2024-11,2024-11-21,Pro,EMEA,Mid-Market,Pro_EMEA_Mid-Market_23,314957.38,100952.59,69377.49,214004.79,144627.3,172,157,13,34,active,subscription
2024-11,2024-11-21,Pro,EMEA,Enterprise,Pro_EMEA_Enterprise_23,577035.29,180321.04,116891.01,396714.25,279823.24,34,27,5,5,active,subscription
2024-11,2024-11-21,Pro,APAC,Startup,Pro_APAC_Startup_23,552276.61,216198.85,114606.88,336077.76,221470.89,437,378,56,96,churned,subscription
2024-11,2024-11-21,Pro,APAC,SMB,Pro_APAC_SMB_23,325188.36,124323.86,93176.56,200864.5,107687.93,85,62,7,21,active,subscription
2024-11,2024-11-21,Pro,APAC,Mid-Market,Pro_APAC_Mid-Market_23,78064.15,23989.13,20930.27,54075.02,33144.74,429,313,32,85,churned,subscription
2024-11,2024-11-21,Pro,APAC,Enterprise,Pro_APAC_Enterprise_23,239701.6,72980.05,62849.04,166721.55,103872.51,343,310,36,48,active,one_time
2024-11,2024-11-21,Pro,LATAM,Startup,Pro_LATAM_Startup_23,365710.69,124247.38,74982.2,241463.3,166481.11,63,53,3,12,active,subscription
2024-11,2024-11-21,Pro,LATAM,SMB,Pro_LATAM_SMB_23,518300.06,204816.55,143952.29,313483.51,169531.22,476,445,61,64,active,subscription
2024-11,2024-11-21,Pro,LATAM,Mid-Market,Pro_LATAM_Mid-Market_23,465753.3,162723.92,96506.85,303029.38,206522.53,444,416,32,84,churned,subscription
2024-11,2024-11-21,Pro,LATAM,Enterprise,Pro_LATAM_Enterprise_23,241037.41,77346.89,66354.73,163690.52,97335.79,20,15,2,4,active,subscription
2024-11,2024-11-21,Pro,INDIA,Startup,Pro_INDIA_Startup_23,441921.35,158204.5,111883.42,283716.85,171833.43,109,97,6,11,active,subscription
2024-11,2024-11-21,Pro,INDIA,SMB,Pro_INDIA_SMB_23,524549.03,183278.57,144369.13,341270.46,196901.33,335,250,41,53,active,subscription
2024-11,2024-11-21,Pro,INDIA,Mid-Market,Pro_INDIA_Mid-Market_23,643571.12,254435.39,132587.94,389135.74,256547.8,149,139,7,42,active,subscription
2024-11,2024-11-21,Pro,INDIA,Enterprise,Pro_INDIA_Enterprise_23,219779.65,84662.62,55079.35,135117.03,80037.68,303,279,29,73,active,subscription
2024-11,2024-11-21,Enterprise,AMER,Startup,Enterprise_AMER_Startup_23,666763.17,210580.56,137187.84,456182.61,318994.78,402,284,54,65,active,subscription
2024-11,2024-11-21,Enterprise,AMER,SMB,Enterprise_AMER_SMB_23,647439.56,195149.05,137167.73,452290.51,315122.79,428,359,39,47,active,subscription
